"chapterId","questionType","QuestionPhrase","Answer1","Answer2","Answer3","Answer4","Answer5","CorrectAnswerAsLetter","textIfCorrect","textIfIncorrect","questionImageId","solutionImageId"
"6","Multiple Choice","<SPAN STYLE="""" >Bei welcher Schaltung ist die Stromrichtung und die Spannungsrichtung korrekt eingezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","<SPAN STYLE="""" >Die Spannungspfeile zeigen von der h&ouml;heren zur tieferen Spannung. Das trifft auch bei der Spannungsquelle zu. In der Spannungsquelle fliesst deshalb der Strom vom tieferen zum h&ouml;heren Potential. (Vom Minus- zum Pluspol). Der lange Strich bei der Spannungsquelle bedeutet der + Pol.</SPAN>","<SPAN STYLE="""" >Die Spannungspfeile zeigen von der h&ouml;heren zur tieferen Spannung. Das trifft auch bei der Spannungsquelle zu. In der Spannungsquelle fliesst deshalb der Strom vom tieferen zum h&ouml;heren Potential. (Vom Minus- zum Pluspol). Der lange Strich bei der Spannungsquelle bedeutet der + Pol.</SPAN>","66",""
"6","Multiple Choice","<SPAN STYLE="""" >Bei welcher Schaltung ist die Stromrichtung und die Spannungsrichtung richtig eingezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","<SPAN STYLE="""" >Die Spannungspfeile zeigen von der h&ouml;heren zur tieferen Spannung. Das trifft auch bei der Spannungsquelle zu. In der Spannungsquelle fliesst deshalb der Strom vom tieferen zum h&ouml;heren Potential. ( Vom Minus- zum Pluspol)</SPAN>","<SPAN STYLE="""" >Die Spannungspfeile zeigen von der h&ouml;heren zur tieferen Spannung. Das trifft auch bei der Spannungsquelle zu. In der Spannungsquelle fliesst deshalb der Strom vom tieferen zum h&ouml;heren Potential. ( Vom Minus- zum Pluspol)</SPAN>","67",""
"4","Multiple Choice","<SPAN STYLE="""" >Wie heissen die kleinsten positiv geladenen Teilchen der Elemente?</SPAN>","<SPAN STYLE="""" >Atome</SPAN>","<SPAN STYLE="""" >Protonen</SPAN>","<SPAN STYLE="""" >Elektronen</SPAN>","<SPAN STYLE="""" >Neutronen</SPAN>","<SPAN STYLE="""" >Molek&uuml;le</SPAN>","b","<SPAN STYLE="""" >Protonen sind Kernteilchen</SPAN>","VOID","",""
"4","Multiple Choice","<SPAN STYLE="""" >Welche Teilchen sind die kleinsten Tr&auml;ger der negativen Ladungseinheit?</SPAN>","<SPAN STYLE="""" >Protonen</SPAN>","<SPAN STYLE="""" >Neutronen</SPAN>","<SPAN STYLE="""" >Molek&uuml;le</SPAN>","<SPAN STYLE="""" >Elektronen</SPAN>","<SPAN STYLE="""" >Atome</SPAN>","d","<SPAN STYLE="""" >Elektronen befinden sich in der Atomh&uuml;lle und kreisen um den Kern</SPAN>","VOID","",""
"4","Multiple Choice","<SPAN STYLE="""" >Ein neutrales Atom enth&auml;lt 13 Protonen.<BR>Wie viele Elektronen hat es in diesem Atom?</SPAN>","<SPAN STYLE="""" >13</SPAN>","<SPAN STYLE="""" >-13</SPAN>","<SPAN STYLE="""" >26</SPAN>","<SPAN STYLE="""" >14</SPAN>","<SPAN STYLE="""" >12</SPAN>","a","<SPAN STYLE="""" >In einem neutralen Atom hat es gleich viele positive wie negative Ladungen.</SPAN>","<SPAN STYLE="""" >In einem neutralen Atom hat es gleich viele positive wie negative Ladungen.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Ein Atom hat 46 positive Kernteilchen, und 47 Elektronen.<BR>Wie nennt man dieses Atom?</SPAN>","<SPAN STYLE="""" >positiv geladenes  Jon</SPAN>","<SPAN STYLE="""" >neutrales Atom</SPAN>","<SPAN STYLE="""" >neutrales Jon</SPAN>","<SPAN STYLE="""" >negatives Molek&uuml;l</SPAN>","<SPAN STYLE="""" >negativ geladenes Jon</SPAN>","e","VOID","<SPAN STYLE="""" >In einem neutralen Atom hat es gleich viele positive wie negative Ladungen.<BR>In diesem Atom hat es jedoch in der Atomh&uuml;lle eine (negative) Ladung mehr als im (positiv geladenen) Kern. Das Atom ist deshalb nicht mehr elektrisch neutral. Ein el. geladenes Atom nennt man Jon.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Die Bezeichnung &bdquo;Positiver Pol&ldquo; bedeutet:</SPAN>","<SPAN STYLE="""" >Elektronenmangel</SPAN>","<SPAN STYLE="""" >&Uuml;berschuss von positiv geladenen Elektronen</SPAN>","<SPAN STYLE="""" >Elektronen&uuml;berschuss</SPAN>","<SPAN STYLE="""" >Mangel an positiv geladenen Kernteilchen</SPAN>","VOID","a","<SPAN STYLE="""" >Elektronen haben eine negative Ladung. <BR>Bei Elektronenmangel spricht man von &bdquo;Positiver Pol&ldquo;</SPAN>","<SPAN STYLE="""" >Elektronen haben eine negative Ladung. <BR>Bei Elektronen&uuml;berschuss spricht man von &bdquo;Negativer Pol&ldquo;</SPAN>","",""
"5","Multiple Choice","<SPAN STYLE="""" >Eine Spannung wird gemessen in:</SPAN>","<SPAN STYLE="""" >Ampere.</SPAN>","<SPAN STYLE="""" >Coulomb.</SPAN>","<SPAN STYLE="""" >As.</SPAN>","<SPAN STYLE="""" >Volt.</SPAN>","<SPAN STYLE="""" >Elektronen pro Sekunde.</SPAN>","d","VOID","VOID","",""
"5","Multiple Choice","<SPAN STYLE="""" >Wird eine Spannungsquelle mit einem Verbraucher zusammengeschaltet, so fliessen die Elektronen vom..</SPAN>","<SPAN STYLE="""" >Minuspol der Quelle durch die Lampe und zur&uuml;ck zum Pluspol der Quelle.</SPAN>","<SPAN STYLE="""" >Minuspol der Quelle bis zur Lampe. Dort werden sie verbraucht.</SPAN>","<SPAN STYLE="""" >Pluspol der Quelle durch die Lampe und zur&uuml;ck zum Minuspol der Quelle.</SPAN>","<SPAN STYLE="""" >Pluspol der Quelle bis zur Lampe. Dort werden sie verbraucht.</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Die Elektronen fliessen vom Elektronen&uuml;berschusspol (Negativer Pol) zum Elektronenmangelpol (Positiver Pol)</SPAN>","68",""
"6","Multiple Choice","<SPAN STYLE="""" >Welche der folgenden Aussagen ist </SPAN><SPAN STYLE=""text-decoration:underline ;"" >falsch</SPAN><SPAN STYLE="""" >?</SPAN>","<SPAN STYLE="""" >Strom kann nur fliessen, wenn eine Spannung vorhanden ist.</SPAN>","<SPAN STYLE="""" >Strom kann nur fliessen, wenn ein geschlossener Stromkreis vorhanden ist.</SPAN>","<SPAN STYLE="""" >Ausserhalb der Spannungsquelle fliessen die Elektronen vom Minuspol zum Pluspol der Spannungsquelle.</SPAN>","<SPAN STYLE="""" >Spannung kann nicht erzeugt, sondern nur umgewandelt werden.</SPAN>","<SPAN STYLE="""" >Alle Aussagen sind richtig.</SPAN>","d","VOID","<SPAN STYLE="""" >Energie kann nicht erzeugt werden, Spanung jedoch schon. Elektronen sind negativ geladene Teilchen.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Welche Aussage ist richtig?</SPAN>","<SPAN STYLE="""" >Bei A hat es Elektronen&uuml;berschuss</SPAN>","<SPAN STYLE="""" >Bei B hat es Elektronen&uuml;berschuss</SPAN>","<SPAN STYLE="""" >Bei A und B hat es Elektronen&uuml;berschuss</SPAN>","<SPAN STYLE="""" >Bei A und B hat es Elektronenmangel</SPAN>","VOID","a","<SPAN STYLE="""" >Negativer Pol bedeutet : Elektronen&uuml;berschuss</SPAN>","<SPAN STYLE="""" >Negativer Pol bedeutet : Elektronen&uuml;berschuss</SPAN>","71",""
"4","Multiple Choice","<SPAN STYLE="""" >Wie nennt man die Elektronen, welche f&uuml;r den Stromtransport in Frage kommen?</SPAN>","<SPAN STYLE="""" >Positive freie Elektronen.</SPAN>","<SPAN STYLE="""" >Neutrale freie Elektronen.</SPAN>","<SPAN STYLE="""" >Valenzelektronen.</SPAN>","<SPAN STYLE="""" >Gebundene negative Elektronen.</SPAN>","VOID","c","<SPAN STYLE="""" >Es k&ouml;nnen nur diejenigen Elektronen bewegt werden, welche nicht an den Kern gebunden sind. Elektronen haben eine negative Ladung.</SPAN>","<SPAN STYLE="""" >Es k&ouml;nnen nur diejenigen Elektronen bewegt werden, welche nicht an den Kern gebunden sind. Elektronen haben eine negative Ladung.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Wie nennt man ein geladenes Atom?</SPAN>","<SPAN STYLE="""" >Ion</SPAN>","<SPAN STYLE="""" >Molek&uuml;l</SPAN>","<SPAN STYLE="""" >Verbindung</SPAN>","<SPAN STYLE="""" >Isotop</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Bei einem geladenen Atom hat es nicht gleich viele positive wie negative Ladungen.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >In welcher Einheit wird die elektrische Ladung angegeben?</SPAN>","<SPAN STYLE="""" >Ampere (A)</SPAN>","<SPAN STYLE="""" >Volt (V)</SPAN>","<SPAN STYLE="""" >Volt / Sec (V / s)</SPAN>","<SPAN STYLE="""" >Ampere * Sec = (As) oder (C) = Coulomb</SPAN>","VOID","d","<SPAN STYLE="""" >Eine Batterie oder ein Akku hat eine bestimmte Ladung. Diese Ladungsmenge gibt man in As, Ah oder mAh an.</SPAN>","<SPAN STYLE="""" >Eine Batterie oder ein Akku hat eine bestimmte Ladung. Diese Ladungsmenge gibt man in As, Ah oder mAh an.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Trennt man positive und negative Ladungen voneinander, entsteht ein Ausgleichsbestreben der Ladungen. <BR>Mit welchem Messger&auml;t kann man die Gr&ouml;sse dieses Ausgleichbestrebens messen?</SPAN>","<SPAN STYLE="""" >Coulombmeter</SPAN>","<SPAN STYLE="""" >Amperemeter</SPAN>","<SPAN STYLE="""" >Wattmeter</SPAN>","<SPAN STYLE="""" >Voltmeter</SPAN>","VOID","d","<SPAN STYLE="""" >Der &bdquo;elektrische Druck&ldquo; wird in Volt angegeben.</SPAN>","<SPAN STYLE="""" >Der &bdquo;elektrische Druck&ldquo; wird in Volt angegeben.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >Was  muss  ver&auml;ndert  werden,  damit  man  ein  neutrales  Atom erh&auml;lt?</SPAN>","<SPAN STYLE="""" >3 Elektronen wegnehmen</SPAN>","<SPAN STYLE="""" >2 Protonen dazugeben</SPAN>","<SPAN STYLE="""" >2 Elektronen dazugeben</SPAN>","<SPAN STYLE="""" >3 Elektronen dazugeben</SPAN>","VOID","d","<SPAN STYLE="""" >Es m&uuml;ssen genau gleich viele negative wie positive Ladungen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen genau gleich viele negative wie positive Ladungen vorhanden sein.</SPAN>","72","73"
"4","Multiple Choice","<SPAN STYLE="""" >Was muss ge&auml;ndert werden, damit  man  ein neutrales  Atom erh&auml;lt?</SPAN>","<SPAN STYLE="""" >2 Neutronen dazugeben.</SPAN>","<SPAN STYLE="""" >1 Elektron wegnehmen.</SPAN>","<SPAN STYLE="""" >1 Elektron dazugeben.</SPAN>","<SPAN STYLE="""" >1 Neutron dazugeben.</SPAN>","VOID","b","<SPAN STYLE="""" >Es m&uuml;ssen genau gleich viele negative wie positive Ladungen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen genau gleich viele negative wie positive Ladungen vorhanden sein.</SPAN>","74","75"
"4","Multiple Choice","<SPAN STYLE="""" >Welche Bedingung muss erf&uuml;llt sein, damit ein Atom elektrisch neutral ist?</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen nur Neutronen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen gleich viele Neutronen wie Protonen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen gleich viele Elektronen wie Neutronen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen doppelt so viele Neutronen wie Protonen vorhanden sein.</SPAN>","<SPAN STYLE="""" >Es m&uuml;ssen gleich viele Elektronen wie Protonen vorhanden sein.</SPAN>","e","VOID","<SPAN STYLE="""" >Es m&uuml;ssen genau gleich viele negative wie positive Ladungen vorhanden sein.</SPAN>","",""
"6","Multiple Choice","<SPAN STYLE="""" >Warum sp&uuml;rt man beim Ber&uuml;hren eines Viehh&uuml;ters den elektrischen Strom, bei der Ber&uuml;hrung der Pole einer Autobatterie jedoch nicht?</SPAN>","<SPAN STYLE="""" >Weil die Autobatterie mehr Strom hat.</SPAN>","<SPAN STYLE="""" >Weil die Autobatterie mehr Spannung hat.</SPAN>","<SPAN STYLE="""" >Weil der Viehh&uuml;ter mehr Spannung hat.</SPAN>","<SPAN STYLE="""" >Weil der Viehh&uuml;ter weniger Strom hat.</SPAN>","<SPAN STYLE="""" >Weil der Viehh&uuml;ter mehr Strom hat.</SPAN>","c","<SPAN STYLE="""" >Beim Vergleich eines elektrischen Stromkreises mit einem Wasserkreislauf entspricht der Wasserdruck der Spannung, und der Wasserfluss dem Strom.<BR>Deshalb bedeutet ein h&ouml;herer Wasserdruck eine h&ouml;here Spannung. Eine h&ouml;here Spannung vermag mehr Elektronen durch einen K&ouml;rper zu treiben.</SPAN>","<SPAN STYLE="""" >Beim Vergleich eines elektrischen Stromkreises mit einem Wasserkreislauf entspricht der Wasserdruck der Spannung, und der Wasserfluss dem Strom.</SPAN>","",""
"15","Multiple Choice","<SPAN STYLE="""" >Wie gross muss der Vorwiderstand Rv sein, damit die Lampe mit ihren Nenndaten betrieben wird?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Rv = Uv / I  = (15V - 12V) / 0,6A</SPAN>","76",""
"15","Multiple Choice","<SPAN STYLE="""" >Wie gross muss die Spannung U sein, damit die Lampe mit ihren Nenndaten betrieben wird?</SPAN>","<SPAN STYLE="""" >U = 15 V+(0,5 A* 20 &Omega;)</SPAN>","<SPAN STYLE="""" >U = 15 V- (0,5 A* 20 &Omega;)</SPAN>","<SPAN STYLE="""" >U = 0,5 A * 20 &Omega;</SPAN>","<SPAN STYLE="""" >U =  20 &Omega; / 0,5 A</SPAN>","VOID","a","<SPAN STYLE="""" >Uv = Iv *Rv = 0,5A * 20 &Omega; = 10 V<BR>U = Uv + UL = 15 V + 10 V = 25 V</SPAN>","<SPAN STYLE="""" >Uv = Iv *Rv = 0,5A * 20 &Omega; = 10 V<BR>U = Uv + UL = 15 V + 10 V = 25 V</SPAN>","77",""
"15","Multiple Choice","<SPAN STYLE="""" >Wie gross muss R2 sein, damit U2 nur ein Drittel so gross ist <BR>wie U?</SPAN>","<SPAN STYLE="""" >R2 = 20 &Omega;</SPAN>","<SPAN STYLE="""" >R2 = 60 &Omega;</SPAN>","<SPAN STYLE="""" >R2 = 90 &Omega;</SPAN>","<SPAN STYLE="""" >R2 = 30 &Omega;</SPAN>","VOID","d","<SPAN STYLE="""" >&Uuml;ber dem 60 Ohm Widerstand hat es 2/3 der Spannung und &uuml;ber R2 1/3 der Spannung. Die Widerstandswerte verhalten sich im gleichen Verh&auml;ltnis. Wenn 2/3  dem Wert  60 Ohm entspricht, dann entspricht 1/3 dem Wert 30 Ohm.</SPAN>","<SPAN STYLE="""" >&Uuml;ber dem 60 Ohm Widerstand hat es 2/3 der Spannung und &uuml;ber R2 1/3 der Spannung. Die Widerstandswerte verhalten sich im gleichen Verh&auml;ltnis. Wenn 2/3  dem Wert  60 Ohm entspricht, dann entspricht 1/3 dem Wert 30 Ohm.</SPAN>","78",""
"15","Multiple Choice","<SPAN STYLE="""" >Wie gross ist die Spannung der Spannungsquelle?</SPAN>","<SPAN STYLE="""" >U = 600mA * 10&Omega;</SPAN>","<SPAN STYLE="""" >U = 6V - (600mA * 10&Omega;)</SPAN>","<SPAN STYLE="""" >U = 6V + (0,6A * 10&Omega;)</SPAN>","<SPAN STYLE="""" >U = 6V</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >U = UL + Uv = 6V + ( 10Ohm * 0,6A) = 12V</SPAN>","79",""
"15","Multiple Choice","<SPAN STYLE="""" >Mit welcher Gleichung kann die Stromst&auml;rke, im Widerstand mit 6 &Omega;,  berechnet werden?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Itot = Utot / Rtot = 36 V / ( 6 &Omega; + 9 &Omega; + 15 &Omega;)</SPAN>","82",""
"8","Multiple Choice","<SPAN STYLE="""" >Wenn ein Gl&uuml;hl&auml;mpchen an 10 V angeschlossen wird, fliesst ein Strom von 200 mA.<BR>Wie gross ist der Widerstand des L&auml;mpchens?</SPAN>","<SPAN STYLE="""" >0,2 &Omega;</SPAN>","<SPAN STYLE="""" >50 &Omega;</SPAN>","<SPAN STYLE="""" >20 &Omega;</SPAN>","<SPAN STYLE="""" >0,05 &Omega;</SPAN>","VOID","b","<SPAN STYLE="""" >R = U / I  I = 10 V / 0,2 A = 50 Ohm.</SPAN>","<SPAN STYLE="""" >R = U / I  I = 10 V / 0,2 A = ? Ohm.</SPAN>","85",""
"8","Multiple Choice","<SPAN STYLE="""" >Bei einer Hausinstallation misst man zwischen Polleiter L1 und Erde einen Widerstand von 0,5 M&Omega;. Wie gross ist der Ableitstrom dieses Polleiters gegen Erde  bei  230 V?</SPAN>","<SPAN STYLE="""" >460 &mu;A</SPAN>","<SPAN STYLE="""" >460 mA</SPAN>","<SPAN STYLE="""" >2,17 mA</SPAN>","<SPAN STYLE="""" >0,46 &mu;A</SPAN>","VOID","a","<SPAN STYLE="""" >I = U / R <BR>I = 230V / 500&rsquo;000 Ohm = 0,000460A = 0.460mA</SPAN>","<SPAN STYLE="""" >I = U / R <BR>R = 500&lsquo;000 Ohm<BR>I = 230V / 500&rsquo;000 Ohm = 0,000460A = 0.460mA</SPAN>","",""
"6","Multiple Choice","<SPAN STYLE="""" >In welchem Bereich liegt die Stromst&auml;rke durch eine Gl&uuml;hlampe einer Handlampe?</SPAN>","<SPAN STYLE="""" >0 - 10 mA</SPAN>","<SPAN STYLE="""" >10 - 1000 mA</SPAN>","<SPAN STYLE="""" >5 - 20 A</SPAN>","<SPAN STYLE="""" >20 - 40 A</SPAN>","VOID","b","<SPAN STYLE="""" >Vergleich: Ein &Uuml;berstromunterbrecher f&uuml;r eine elektrische Wohnungsgruppe (mit ca 3 Zimmer) hat eine Nennstromst&auml;rke von 13 A.</SPAN>","<SPAN STYLE="""" >Vergleich: Ein &Uuml;berstromunterbrecher f&uuml;r eine elektrische Wohnungsgruppe (mit ca 3 Zimmer) hat eine Nennstromst&auml;rke von 13 A.</SPAN>","",""
"6","Multiple Choice","<SPAN STYLE="""" >Wie gross darf ein Strom (bei 15 bis 100Hz) ungef&auml;hr sein, der ohne Gefahr l&auml;ngere Zeit durch einen Menschen fliessen darf?</SPAN>","<SPAN STYLE="""" >max. 10 mA</SPAN>","<SPAN STYLE="""" >max. 0,5 mA</SPAN>","<SPAN STYLE="""" >max. 100 mA</SPAN>","<SPAN STYLE="""" >max. 1 A</SPAN>","VOID","b","VOID","VOID","","86"
"6","Multiple Choice","<SPAN STYLE="""" >Beim Starten eines Autos ben&ouml;tigt der Anlasser eine Stromst&auml;rke von &uuml;ber 200 A bei 12 V. Warum ist es nicht gef&auml;hrlich, wenn jemand die blanken Anschlussklemmen einer Autobatterie ber&uuml;hrt?</SPAN>","<SPAN STYLE="""" >Nur Str&ouml;me aus Steckdosen sind gef&auml;hrlich. Str&ouml;me aus Batterien sind nicht gef&auml;hrlich.</SPAN>","<SPAN STYLE="""" >Nicht die Stromst&auml;rke ist f&uuml;r einen Menschen gef&auml;hrlich, sondern die Spannung.</SPAN>","<SPAN STYLE="""" >Es ist nur gef&auml;hrlich, wenn die Batterieanschlussklemmen w&auml;hrend dem Starten ber&uuml;hrt werden.</SPAN>","<SPAN STYLE="""" >Ein gef&auml;hrlicher Strom fliesst erst durch einen Menschen, wenn die Spannung (nach NIN) gr&ouml;sser als 50 V AC (Wechselstrom) oder 120 V DC (Gleichstrom) ist.</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Ber&uuml;hrungen von bis zu 120 V DC (Gleichstrom) sind f&uuml;r einen Menschen nicht gef&auml;hrlich.<BR>Die Spannung von 12V an der Batterie ist immer gleich gross, auch wenn das Auto gestartet wird und ein grosser Strom fliesst.</SPAN>","",""
"6","Multiple Choice","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >A, B und C arbeiten verbotenerweise im Keller eines Hauses unter Spannung.  Bei jedem Arbeitsplatz hat es einen Zementboden. Es ist kein Fehlerstromschutzschalter montiert. Bei welchem besteht die gr&ouml;sste Gefahr, durch den </SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:underline ;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Ber&uuml;hrungsstrom</SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" > zu verunfallen?</SPAN>","<SPAN STYLE="""" >A ber&uuml;hrt den Polleiter unmittelbar nach dem   Anschluss&uuml;berstromunterbrecher (&Uuml;berstromunterbrecher = 60A)<BR><BR></SPAN>","<SPAN STYLE="""" >B ber&uuml;hrt den Polleiter beim Waschmaschinenschalter (&Uuml;berstromunterbrecher = 16A)</SPAN>","<SPAN STYLE="""" >C ber&uuml;hrt den Polleiter bei der Steckdose Typ 13 (&Uuml;berstromunterbrecher = 13A)</SPAN>","<SPAN STYLE="""" >Alle Drei sind gleich stark gef&auml;hrdet.</SPAN>","VOID","d","<SPAN STYLE="""" >Alle sind gleich gef&auml;hrdet, weil alle Drei die gleich grosse Spannung von 230V gegen Erde  ber&uuml;hren. Nur wenn sie einen Kurzschluss ausl&ouml;sen, haben die Gr&ouml;ssen der &Uuml;berstromunterbrecher einen Einfluss auf die Gef&auml;hrlichkeit. Auf den Ber&uuml;hrungsstrom haben sie keinen Einfluss.</SPAN>","<SPAN STYLE="""" >Alle sind gleich gef&auml;hrdet, weil alle Drei die gleich grosse Spannung von 230V gegen Erde  ber&uuml;hren. Nur wenn sie einen Kurzschluss ausl&ouml;sen, haben die Gr&ouml;ssen der &Uuml;berstromunterbrecher einen Einfluss auf die Gef&auml;hrlichkeit. Auf den Ber&uuml;hrungsstrom haben sie keinen Einfluss.</SPAN>","",""
"6","Multiple Choice","<SPAN STYLE="""" >Elektrischer Strom kann f&uuml;r Lebewesen gef&auml;hrlich sein.<BR>Welche Gr&ouml;ssen haben einen Einfluss auf die Gef&auml;hrlichkeit?</SPAN>","<SPAN STYLE="""" >Nur die Stromst&auml;rke.</SPAN>","<SPAN STYLE="""" >Die Stromst&auml;rke und die Einwirkungsdauer. (Zeit)</SPAN>","<SPAN STYLE="""" >Die Qualit&auml;t des Stromes.</SPAN>","<SPAN STYLE="""" >Nur die Einwirkungsdauer. (Zeit)</SPAN>","VOID","b","VOID","VOID","","87"
"4","Multiple Choice","<SPAN STYLE="""" >Ein Kupferdraht leitet den elektrischen Strom gut, weil er..</SPAN>","<SPAN STYLE="""" >sehr viele freie bewegliche negative Ladungen (Elektronen) hat</SPAN>","<SPAN STYLE="""" >sehr viele freie bewegliche positive Ladungen hat</SPAN>","<SPAN STYLE="""" >sehr wenig freie bewegliche negative Ladungen (Elektronen) hat</SPAN>","<SPAN STYLE="""" >sehr wenig freie bewegliche positive Ladungen hat</SPAN>","VOID","a","<SPAN STYLE="""" >In einem elektrischen Leiter k&ouml;nnen nur geladene Teilchen bewegt werden. Positiv geladene Teilchen sind in einem festen Stoff wie Kupfer im Atomkern gebunden und k&ouml;nnen nicht bewegt werden. Es kommen deshalb hier nur die beweglichen Teilchen der Atomh&uuml;lle (freie Elektronen) in Frage.</SPAN>","<SPAN STYLE="""" >In einem elektrischen Leiter k&ouml;nnen nur geladene Teilchen bewegt werden. Positiv geladene Teilchen sind in einem festen Stoff wie Kupfer im Atomkern gebunden und k&ouml;nnen nicht bewegt werden. Es kommen deshalb hier nur die beweglichen Teilchen der Atomh&uuml;lle (freie Elektronen) in Frage.</SPAN>","",""
"4","Multiple Choice","<SPAN STYLE="""" >S&auml;ure-, Lauge- oder Salzhaltige Fl&uuml;ssigkeiten leiten den elektrischen Strom,  weil sie..</SPAN>","<SPAN STYLE="""" >nur positiv geladene Teilchen enthalten</SPAN>","<SPAN STYLE="""" >nur negativ geladene Teilchen enthalten</SPAN>","<SPAN STYLE="""" >nur ungeladene Teilchen enthalten</SPAN>","<SPAN STYLE="""" >positiv und negativ geladene Teilchen enthalten</SPAN>","<SPAN STYLE="""" >mehr negativ als positiv geladene Teilchen enthalten</SPAN>","d","VOID","<SPAN STYLE="""" >In einer Fl&uuml;ssigkeit k&ouml;nnen sich Stoffe mit Ionenbindung, z.B Salz, in positiv und negativ geladene Ionen aufspalten.</SPAN>","",""
"5","Multiple Choice","<SPAN STYLE="""" >Was macht eine Spannungsquelle?</SPAN>","<SPAN STYLE="""" >Elektronen produzieren.</SPAN>","<SPAN STYLE="""" >Negative und positive Ladungen voneinander trennen</SPAN>","<SPAN STYLE="""" >Protonen mit Strom laden.</SPAN>","<SPAN STYLE="""" >Elektronen mit Strom laden.</SPAN>","VOID","b","VOID","VOID","",""
