"categorySetId","questionPhrase","questionType","questionImageId","solutionImageId","autor","pointsToAchieve","profession","level","Answer1","Answer2","Answer3","ZO1","ZO2","ZO3","ZO4","ZO5","solution1","solution2","solution3"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","ZO","3344","3345","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>Tiefster Wert<BR></SPAN>","<SPAN STYLE="""" >H&ouml;chster Wert</SPAN>","VOID","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >2V</SPAN>","<SPAN STYLE="""" >4V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >8V</SPAN>","b","e","VOID"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","ZO","3346","3347","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","3","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" ><BR>R2 = 2&Omega; ist?<BR></SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 4&Omega; ist?</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >R2 = 6&Omega; ist?</SPAN>","<SPAN STYLE="""" >- 10V</SPAN>","<SPAN STYLE="""" >- 6V</SPAN>","<SPAN STYLE="""" >0V</SPAN>","<SPAN STYLE="""" >6V</SPAN>","<SPAN STYLE="""" >10V</SPAN>","a","c","d"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","102","103","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >0 &Omega;</SPAN>","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","c","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","104","105","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >1 &Omega;</SPAN>","<SPAN STYLE="""" >2 &Omega;</SPAN>","<SPAN STYLE="""" >3 &Omega;</SPAN>","<SPAN STYLE="""" >4 &Omega;</SPAN>","<SPAN STYLE="""" >5 &Omega;</SPAN>","d","e","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
"5.3.4","<SPAN STYLE="""" >Kleinster Wert</SPAN>","ZO","106","107","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kleinster Wert</SPAN>","<SPAN STYLE="""" >Gr&ouml;sster Wert</SPAN>","VOID","<SPAN STYLE="""" >5 &Omega;</SPAN>","<SPAN STYLE="""" >5,4 &Omega;</SPAN>","<SPAN STYLE="""" >6 &Omega;</SPAN>","<SPAN STYLE="""" >6,4 &Omega;</SPAN>","<SPAN STYLE="""" >7 &Omega;</SPAN>","a","c","VOID"
